,max_ti,dur,r2,slope,ltl
u:i3VI,15.0,340571.0,0.3445309163726822,2.4975501997980684e-05,esen
u:fs9f,3.0,328961.0,0.6033184064659055,6.107982417341824e-06,pten
u:heWc,31.0,735442.0,0.9739113767130594,4.277349668636722e-05,enfr
u:g25d,7.0,683622.0,0.9051019482967462,8.263250377948048e-06,ende
u:gqv9,24.0,185492.0,0.8759372458834568,9.645125103376112e-05,esen
u:iOHY,26.0,869967.0,0.8071113887380187,2.8321084086927002e-05,enes
u:h0RR,12.0,209760.0,0.5345273961242379,3.5135324359870704e-05,pten
u:is2V,15.0,53939.0,0.7453275570003292,0.0001619932388948593,enes
u:iom1,27.0,353974.0,0.9400798944958842,7.186441539439205e-05,enes
u:bTF8,18.0,284899.0,0.7921948171941422,3.701729924940527e-05,enes
u:gPQs,26.0,694207.0,0.9228003300332526,3.0244825421033167e-05,enes
u:eVlH,40.0,899773.0,0.9346437543805882,3.522942692122662e-05,pten
u:hHcK,39.0,849409.0,0.9807450739123462,4.668276675165658e-05,esen
u:hOPi,22.0,601902.0,0.8708140189074693,2.4124140078795227e-05,enfr
u:dhy6,7.0,523601.0,0.8215147087086216,1.0541555423905468e-05,esen
u:eTJ-,50.0,841731.0,0.8824991370693056,4.834108255257777e-05,esen
u:hzIq,34.0,948502.0,0.9484368378034818,3.9972333092369316e-05,ende
u:hFTo,42.0,704537.0,0.7839557357061564,5.739776904391768e-05,enes
u:iTUM,13.0,614574.0,0.7571366593392551,1.477417182581229e-05,iten
u:hV4-,10.0,84863.0,0.7829202814054669,7.443275733867922e-05,ende
u:hUpf,5.0,2461.0,0.9825832375152742,0.002096337294302627,enes
u:feBb,21.0,779186.0,0.952922557023344,2.2218033967245567e-05,enes
u:gSbV,4.0,49346.0,0.7855258758087423,5.412418012379885e-05,enes
u:hQPz,12.0,940031.0,0.8639718963901567,1.079297129516358e-05,esen
u:hrYq,11.0,256423.0,0.8773426201284827,3.1878995671427056e-05,pten
u:fCC1,11.0,605394.0,0.7177925496269244,1.5057462403467968e-05,esen
u:h0MD,55.0,519397.0,0.9130581786214041,9.314716704102695e-05,enes
u:fybZ,10.0,949277.0,0.9619805418650432,8.88086721090604e-06,enit
u:iP-k,13.0,159004.0,0.7558216637209286,7.246430599403858e-05,esen
u:g16h,18.0,862941.0,0.6515052428354936,2.886559960813518e-05,enfr
u:geGt,6.0,6663.0,0.8504377799053077,0.0006389979293532433,esen
u:gzGQ,18.0,354505.0,0.8885337726798462,3.917567709688689e-05,pten
u:fFJB,9.0,91523.0,0.3412403675403357,6.699920826598909e-05,enes
u:iFkQ,23.0,695728.0,0.931005579682053,2.49707506285182e-05,enfr
u:ifSu,15.0,360692.0,0.8371263924175288,3.3107218590792026e-05,enes
u:h9Ty,4.0,421238.0,0.645706215326431,6.9664038007525305e-06,enes
u:hzBr,75.0,604574.0,0.92556217405884,0.00010343115750388884,enes
u:gliZ,8.0,176842.0,0.6798109286817938,2.937043081477198e-05,enfr
u:hntz,3.0,237898.0,0.804620095166918,1.0540727315167449e-05,enes
u:dT_I,17.0,784426.0,0.7839367680057143,1.9413573034786643e-05,esen
u:hcx8,36.0,746571.0,0.6993263551306053,5.160111990838972e-05,ende
u:g4Wy,14.0,972438.0,0.9025745508460934,1.2354161284645799e-05,iten
u:hQHa,138.0,1015311.0,0.9870213045068095,0.00015160770158166576,ende
u:iy3-,37.0,758438.0,0.8215628357504758,4.390215704672642e-05,pten
u:eXru,14.0,197136.0,0.5023215121210439,3.936603024057702e-05,esen
u:ems9,10.0,132430.0,0.7880493734329337,7.161605285246077e-05,esen
u:iW2G,21.0,417553.0,0.7783424643776069,4.8723917627593026e-05,enfr
u:cuCO,11.0,608916.0,0.6695004507834583,1.235205144821841e-05,esen
u:hMJA,6.0,601255.0,0.7210994445855374,8.307046993840124e-06,enes
u:dCTh,27.0,581890.0,0.9747777271486621,3.804712960432849e-05,enes
u:fdSg,7.0,950302.0,0.8088771596142645,7.656852209144883e-06,esen
u:hieC,14.0,778894.0,0.7367983052107816,1.4896351933407216e-05,esen
u:eLd7,12.0,825943.0,0.7155166780699416,7.893301018922507e-06,esen
u:iZxK,14.0,526244.0,0.960475252257676,2.5978808828477516e-05,esen
u:iHGF,156.0,860068.0,0.8662711205424394,0.00023047158007951073,enit
u:dvSv,3.0,859.0,0.9990459586991723,0.003521487341202581,esen
u:ihZm,29.0,950174.0,0.9585669389704464,2.2988230399332094e-05,enfr
u:ilBj,29.0,336226.0,0.5346485266140494,8.787125344863704e-05,enfr
u:hd42,7.0,306471.0,0.7160611308264838,1.3101769208509898e-05,enes
u:ttv,18.0,243409.0,0.8755536377427564,6.76055844240634e-05,ende
u:fry0,3.0,1402.0,0.9554770564799095,0.002074868743713159,enpt
u:jbnl,15.0,17431.0,0.6736940476198497,0.00048826474149235853,ende
u:iT0Q,19.0,595348.0,0.911074744988556,3.432693408073541e-05,iten
u:hz8s,15.0,739669.0,0.8442614679737611,1.7444522823383525e-05,ende
u:fhLY,30.0,863606.0,0.9114125752895658,3.302891943868953e-05,esen
u:gHlS,42.0,502409.0,0.8155417937383814,0.00012787304385751728,enfr
u:iUe7,25.0,614666.0,0.9283500154895444,3.4628151319473114e-05,esen
u:gCYf,62.0,873073.0,0.9585391501833563,8.07885900569915e-05,enit
u:iqwd,14.0,5877.0,0.6047118659865954,0.0020550456655530477,enfr
u:h1wl,16.0,944566.0,0.9241907264409429,1.3828471217255728e-05,enes
u:i-tM,4.0,175211.0,0.919585490756816,2.022916536342713e-05,enes
u:d4Mw,6.0,950919.0,0.9381386716002206,5.277091279703595e-06,esen
u:d3eR,5.0,91982.0,0.6969010607665103,3.376598851949535e-05,esen
u:isHK,20.0,87795.0,0.7050975921156853,0.00015487230285477215,ende
u:icy3,34.0,111637.0,0.7441505022286109,0.0001895033742063905,esen
u:gxNl,7.0,2616.0,0.9434505957772898,0.002660640906643804,enes
u:g4Ca,14.0,459218.0,0.8590192730819223,1.96746086812826e-05,esen
u:e9xs,9.0,789232.0,0.9998308185519361,1.1488268358230378e-05,enes
u:h6_D,12.0,824697.0,0.9241241050521669,1.1312505485526638e-05,esen
u:i_2g,16.0,89875.0,0.825650416083978,0.00011502540952342456,enfr
u:hPvw,16.0,845016.0,0.9527804222590572,2.063623258758715e-05,enit
u:eOnC,14.0,442069.0,0.8936048441504206,2.729882910318602e-05,enes
u:ib8K,5.0,361050.0,0.6178964911521145,1.194994504222082e-05,esen
u:cqFX,7.0,940628.0,0.7229891085491555,5.143497032580382e-06,esen
u:h3v1,43.0,707124.0,0.9466973780068086,5.723859250309892e-05,enes
u:dx13,5.0,479.0,0.9677928348861934,0.010187292998802036,esen
u:bcaq,20.0,780366.0,0.893075070201606,2.743858763682475e-05,enes
u:gzTw,5.0,1184.0,0.964462173399819,0.003853444756734437,enes
u:ix6x,21.0,420406.0,0.8879296285838411,3.619309309843723e-05,enes
u:iwOt,21.0,271162.0,0.4913827713031683,7.46556755618859e-05,enes
u:f9wC,10.0,14967.0,0.8412550718261662,0.0006907990407506703,esen
u:igFr,21.0,531719.0,0.25207014716831827,2.0895419030133558e-05,enfr
u:gVMX,39.0,338169.0,0.9274262643405733,8.443077971457134e-05,ende
u:itTE,47.0,632990.0,0.9017842847776418,7.335169011198963e-05,enes
u:isV5,13.0,19586.0,0.9012091063603721,0.0005133686680513023,ende
u:d272,10.0,862953.0,0.8569785962353921,1.2937949349812096e-05,enes
u:g43y,10.0,180137.0,0.7422943444796765,3.6083739188567906e-05,esen
u:hJYB,23.0,212163.0,0.7134141801472522,5.7794483950470074e-05,enes
u:h1n7,4.0,1340.0,0.9832649386471004,0.003034768329157717,esen
u:gUQa,6.0,717026.0,0.918755161683726,7.5796907642449e-06,enes
u:iyXp,54.0,790476.0,0.9202946710259896,5.0949343637763505e-05,enes
u:iPCi,85.0,773301.0,0.9172865907718597,0.00013026279215810747,enes
u:iqem,27.0,874345.0,0.8504460236470229,3.549070075350373e-05,pten
u:hfT1,9.0,158163.0,0.9299222303178654,4.2359956955274346e-05,ende
u:fQDm,46.0,882897.0,0.974481942931701,5.262946087446828e-05,enes
u:fMsF,3.0,996474.0,0.9829989625474167,2.908410025733144e-06,enfr
u:hx1V,2.0,1315.0,0.9911681537667895,0.0015074800817745848,enes
u:dgZF,8.0,554353.0,0.9220047117502217,1.1628623905909803e-05,ende
u:gopt,15.0,396129.0,0.8477921087958256,2.5311893939232045e-05,esen
u:ibuE,18.0,711098.0,0.8861179956043423,2.311329619589638e-05,enfr
u:hUIr,59.0,597191.0,0.8636986680690142,7.206687505961682e-05,pten
u:gfDo,9.0,261196.0,0.8143452716532963,2.8609291324994124e-05,esen
u:c2jf,6.0,64347.0,0.6623971662375094,5.756810900421278e-05,enes
u:cSV3,27.0,1532.0,0.9180249427703472,0.016920198237005673,esen
u:im5y,67.0,83901.0,0.6529192187221852,0.00045804921882603485,enes
u:iaY0,4.0,507460.0,0.8078034020465131,5.312975576374611e-06,enes
u:h44G,9.0,922642.0,0.8608992950387861,1.0766758335968502e-05,enit
u:h6m0,10.0,357548.0,0.26299126157712577,1.587344649789508e-05,esen
u:gY0q,12.0,13959.0,0.826545395022856,0.0006329630395021492,iten
u:g7tY,4.0,180154.0,0.5063485320831574,1.4010169253715465e-05,enfr
u:icQN,7.0,303664.0,0.8175653506384335,1.8846001603614785e-05,esen
u:k7N,11.0,778365.0,0.9714958932863079,1.2490707217818916e-05,enes
u:hsHB,22.0,612711.0,0.8325886378368988,2.4040280837273067e-05,enes
u:ducj,19.0,465866.0,0.8887127969433483,3.455123339023683e-05,enes
u:hgDb,13.0,985854.0,0.8011947266344699,1.0063063726237344e-05,pten
u:egzT,10.0,187949.0,0.6281694056078712,3.167536401803094e-05,pten
u:izEx,17.0,157339.0,0.443221632443405,5.9895917789140045e-05,enit
u:gVWW,12.0,11988.0,0.8161467286312042,0.0006297161487984636,ende
u:hOev,12.0,497780.0,0.8790059219329192,2.0973463498358123e-05,esen
u:iACe,8.0,171195.0,0.7552619772728066,2.6598336353047274e-05,esen
u:eSRu,18.0,10043.0,0.9300134082315694,0.0020123130169910812,esen
u:iV1W,15.0,349209.0,0.9168913008290265,3.93649918628339e-05,enes
u:iBSB,25.0,364895.0,0.8129310311806884,4.327547528308985e-05,pten
u:dF6s,9.0,78736.0,0.8266932833730893,7.88566339803106e-05,enfr
u:g5Jg,10.0,864219.0,0.7116079358162412,6.5470058705257394e-06,ende
u:gApi,5.0,1498.0,0.9691866388808131,0.0031749843093250157,esen
u:itiV,10.0,404233.0,0.7893389199354066,2.412240809149597e-05,enfr
u:ix5G,38.0,962765.0,0.9536981214713358,4.4637832310283275e-05,ende
u:hSh8,111.0,956070.0,0.9793275912548763,0.00010911426059597127,ende
u:hCo2,8.0,784230.0,0.8299291894653439,8.70097836135776e-06,enes
u:f7EB,6.0,87184.0,0.760511922362183,4.125417751793217e-05,enes
u:iRa2,22.0,516739.0,0.8211209102942159,3.493488274183079e-05,esen
u:gRHG,4.0,345725.0,0.8656442902364356,9.106255498992593e-06,esen
u:fUx0,14.0,355487.0,0.6908743283080667,2.1910721910681897e-05,esen
u:i2Uj,8.0,457726.0,0.4778705574872235,1.2719048673845651e-05,enes
u:iR-q,44.0,718465.0,0.8924617428467659,5.6233037483474415e-05,esen
u:f65K,5.0,18831.0,0.8781912219127826,0.0001929194143189186,enes
u:g6EN,3.0,276122.0,0.6037612321943966,7.284280509792383e-06,enfr
u:gdWf,24.0,437209.0,0.9155154479430043,5.50603874006854e-05,enit
u:i46d,19.0,422803.0,0.9026530232542009,4.1633718985283866e-05,iten
u:hRQk,30.0,828286.0,0.9224864023458265,3.857983503273086e-05,enes
u:gJOr,18.0,261656.0,0.8058428538369165,4.940021132028161e-05,esen
u:bkfq,6.0,170521.0,0.715418609157345,2.3665625125708442e-05,enes
u:bO_O,5.0,68925.0,0.6918514361156235,4.393026299241092e-05,ende
u:fCXL,10.0,1131.0,0.9937241005780796,0.00842268847769986,esen
u:i7_U,31.0,343850.0,0.928814233353475,8.380619127588478e-05,enes
u:ijcD,15.0,602098.0,0.7632263265059729,2.110059054392398e-05,enes
u:h8uQ,78.0,945691.0,0.9735523593546855,8.097724921870987e-05,pten
u:icKt,9.0,512232.0,0.8863475673128864,1.5050969280093301e-05,esen
u:h3xf,4.0,1489.0,0.9782082472876685,0.0026560093599990995,esen
u:fDAZ,26.0,862767.0,0.9549667666509689,3.138006273410961e-05,esen
u:iFkc,12.0,712050.0,0.7623854940439723,1.1971701206340552e-05,enes
u:hNfE,4.0,209014.0,0.9238737171790511,1.765884558017526e-05,enes
u:eVL8,2.0,934893.0,0.9959135756009582,2.130540234232063e-06,enes
u:fukZ,33.0,864187.0,0.887740722005657,3.0425511498042338e-05,enes
u:fn-u,14.0,664127.0,0.8244249273788216,1.8703071838867514e-05,enes
u:evkG,6.0,951396.0,0.8511938498004632,5.528750889486578e-06,pten
u:hC8s,15.0,744816.0,0.8065342086897963,1.2877773085263561e-05,enes
u:f4FT,29.0,946899.0,0.9476423249653223,3.060004218782246e-05,ende
u:bBc5,4.0,38068.0,0.7927031961427145,7.387865534704416e-05,enes
u:ee4M,11.0,2533.0,0.9877942021193705,0.004321429647966163,pten
u:ijGD,16.0,689988.0,0.7254671074796522,1.5917596917679636e-05,esen
u:iTNI,13.0,413543.0,0.8610112203052404,2.1802984643853295e-05,iten
u:iP5L,36.0,583764.0,0.9300738392291535,5.5115782562878793e-05,enes
u:gmc4,27.0,222239.0,0.7922040291330817,7.947650256624083e-05,pten
u:hHT1,20.0,835575.0,0.7418736034453575,1.3845398220280006e-05,esen
u:h7JF,11.0,91230.0,0.7571914843153335,9.107967130505267e-05,enes
u:hwuA,12.0,436374.0,0.8812456952088122,2.04426658128645e-05,enes
u:eVEF,17.0,750126.0,0.914301186254315,2.6103080710188164e-05,iten
u:iW99,32.0,317829.0,0.8479231210642988,0.00010564383897193118,esen
u:iTO-,18.0,194166.0,0.7485038818559985,6.03155390126564e-05,enes
u:h2EA,38.0,983075.0,0.9010044874522193,4.63700603760191e-05,ende
u:dB_w,10.0,610337.0,0.821020693203005,1.0558080165073023e-05,esen
u:gDLV,6.0,600522.0,0.8375541335973978,8.834423371972668e-06,enit
u:fjkG,2.0,6875.0,0.7852632620430748,0.00022844022168525812,enfr
u:ijFL,4.0,3078.0,0.9979341562163935,0.0012845078597199038,pten
u:hyLU,15.0,240006.0,0.36914692108949027,3.5841031834428896e-05,enfr
u:e06F,23.0,951904.0,0.974968687739838,2.3805345509424826e-05,esen
u:voW,4.0,171495.0,0.9021307895064196,2.0335527903341786e-05,enfr
u:eZu-,5.0,936101.0,0.8646285878715777,3.976107169567423e-06,enpt
u:iQyU,21.0,421724.0,0.813403832103103,2.8925826040950636e-05,pten
u:hEtK,4.0,258280.0,0.8949880324688044,1.1879147403857977e-05,enit
u:heLf,10.0,628354.0,0.8699614135084384,1.3702932097302894e-05,enes
u:drdU,25.0,1014371.0,0.910137489252272,2.5438894085435834e-05,ende
u:iSQT,22.0,497800.0,0.8982522305792943,3.449862404355458e-05,enpt
u:iC4x,14.0,606087.0,0.8264603821550492,1.5863201332911003e-05,esen
u:hH-h,16.0,385402.0,0.8762870847896056,2.722882175683234e-05,pten
u:iTwL,18.0,330491.0,0.8649353955786347,4.250192723242276e-05,enes
u:h4F1,6.0,174297.0,0.37983458125069613,2.0255375106690787e-05,esen
u:iIFf,47.0,891512.0,0.8259427803636425,5.532160544168806e-05,enes
u:qid,11.0,190542.0,0.7832646685928475,3.8181345397256775e-05,enfr
u:ib2D,9.0,1925.0,0.9932834187795846,0.004584128555007593,esen
u:hRvH,20.0,481587.0,0.8555055620482929,3.093607452360655e-05,enes
u:i157,15.0,188420.0,0.6700552843265314,4.51567211652923e-05,enes
u:iMkQ,11.0,474171.0,0.8713942708353857,2.3129383610178604e-05,esen
u:fstA,3.0,655586.0,0.9586288459442058,4.188989337075924e-06,esen
u:fDq1,6.0,777540.0,0.5113521124188152,5.659100893586603e-06,enfr
u:icLh,8.0,683300.0,0.5127341945962478,8.63043102028638e-06,ende
u:iVK6,44.0,635581.0,0.686536732390582,5.409689117949887e-05,enes
u:gK58,3.0,346644.0,0.8891337033086903,6.899467628272315e-06,enes
u:g2w3,24.0,793181.0,0.9098814442912432,3.10621511622032e-05,enfr
u:UBO,48.0,520107.0,0.9589904666272552,9.184874386829703e-05,enes
u:bRXc,15.0,258504.0,0.8021932661949052,4.035944076639422e-05,esen
u:gGY3,14.0,691152.0,0.8858453998162179,2.0917645415449895e-05,iten
u:iD7j,148.0,1013450.0,0.9689550505986507,0.00014036552431850706,esen
u:iuPR,11.0,444497.0,0.7505988444866526,1.9838398410496206e-05,enes
u:ezP0,4.0,599.0,0.997780853213831,0.006620974473880762,ende
u:Hhy,5.0,338816.0,0.4331968128529596,8.923487359979368e-06,ende
u:i-0q,10.0,204901.0,0.8252840714816785,4.163461921127587e-05,pten
u:hohR,77.0,952520.0,0.9693291685379369,7.147251651185924e-05,esen
u:fJD,6.0,718052.0,0.9021332615394058,6.109203863375697e-06,enes
u:gv1O,6.0,173206.0,0.7811674952444476,2.8172043254732486e-05,esen
u:bQ7H,12.0,157280.0,0.6691921780489206,5.545292417440885e-05,enes
u:g5C4,22.0,105689.0,0.8429015074496983,0.0001618740760571749,esen
u:h5aF,22.0,657661.0,0.7460115041826619,1.9053790690234318e-05,enes
u:ipPu,10.0,238495.0,0.7298031370230311,3.0040086107907585e-05,ende
u:idka,6.0,25703.0,0.6630459815135713,0.0002040948889932281,ende
u:ih3K,37.0,600179.0,0.8989954271396956,4.9405715490671456e-05,esen
u:gzq4,4.0,3316.0,0.8879069411098796,0.0009455877967091368,enfr
u:h0eY,7.0,354201.0,0.7394060940296294,1.7222119999636447e-05,enfr
u:iQL6,129.0,890833.0,0.9526564776002767,0.00013575123584627454,enes
u:fFed,70.0,951523.0,0.9234196858673737,6.694485803263023e-05,esen
u:iuFX,79.0,949561.0,0.9279774465986973,6.789370385056801e-05,pten
u:iWm9,15.0,684332.0,0.8493259080410218,1.726589661836116e-05,enfr
u:id20,12.0,2503.0,0.9762475005759949,0.004794437116620283,iten
u:iFK8,41.0,432068.0,0.9710324895445458,8.93160995044919e-05,enes
u:iUiB,49.0,431409.0,0.9233995043882907,0.00011005052992205794,ende
u:i533,12.0,173676.0,0.8521772742530782,4.387645944768652e-05,esen
u:hYxz,3.0,2044.0,0.9978958589390196,0.0014849640758021127,esen
u:hcbf,10.0,454080.0,0.6787130838275112,1.5120901735988362e-05,esen
u:iAPK,12.0,755164.0,0.5974407949481256,1.4768107706234986e-05,enfr
u:h_SE,4.0,164943.0,0.7924173966633276,1.884177905534776e-05,esen
u:eW-P,5.0,661485.0,0.9633529547953161,7.394560233187308e-06,esen
u:hosT,7.0,88083.0,0.5849430285121534,4.6596585803841774e-05,esen
u:iLPc,24.0,720443.0,0.9132348248264232,3.360140007497873e-05,enes
u:e8g5,11.0,268042.0,0.7513728636418309,3.0419902319121176e-05,enfr
u:caBz,62.0,428760.0,0.4530718763913432,0.00014067854805315834,ende
u:hB6A,4.0,523560.0,0.9697745312235344,7.386299047277474e-06,esen
u:fN6K,5.0,860921.0,0.8675587499298115,4.421497755297124e-06,enes
u:cFS-,5.0,577979.0,0.9512079162559668,7.82905032024454e-06,ende
u:hkHA,7.0,39925.0,0.6048770582749674,0.0001082840100401454,pten
u:gPy7,6.0,8122.0,0.8719874471115509,0.0005663438222060129,enit
u:iHcZ,48.0,883869.0,0.967989553285251,5.8220729921282896e-05,enes
u:ikxm,11.0,902217.0,0.9080209737742179,9.646444207641682e-06,enfr
u:g-y3,30.0,768702.0,0.8260385125242716,2.3117547318077347e-05,enes
u:ds6-,38.0,327025.0,0.7167350317108216,9.844291590849521e-05,enpt
u:g-Ir,13.0,829649.0,0.8470811334685437,1.597096035076879e-05,esen
u:b1SX,27.0,436800.0,0.823039236507652,6.80448082060836e-05,enes
u:iNLf,21.0,439565.0,0.4495214449383067,3.389326855155714e-05,iten
u:i91T,25.0,250044.0,0.7849592239985552,9.564905093531597e-05,esen
u:gQM,9.0,782593.0,0.8961938671838068,1.077862809708843e-05,enes
u:hDl5,4.0,1380.0,0.9525722908478381,0.002725528729178364,enes
u:xNF,39.0,867348.0,0.9115237297391586,4.778402541682796e-05,esen
u:e133,5.0,609238.0,0.9469357322729631,8.225346515351808e-06,enpt
u:h4nB,8.0,3481.0,0.9802085225946119,0.0022943165856158508,ende
u:gkDU,7.0,724346.0,0.9207796628593696,9.032090216419282e-06,enpt
u:eLnE,13.0,513519.0,0.8737346891292177,2.3105095890464273e-05,enpt
u:iSpK,26.0,253294.0,0.7390679629490994,7.130738105621296e-05,enes
u:g1Y8,4.0,51041.0,0.7620068816269623,5.012576596523868e-05,enfr
u:d9rk,35.0,739909.0,0.8540749533300012,6.511999141659942e-05,enes
u:cu2y,45.0,484277.0,0.8029482514030649,0.00010831234608780162,esen
u:f6xd,3.0,678361.0,0.6881375470037724,3.3697874079554782e-06,enit
u:dnSk,15.0,75569.0,0.8554971163045398,0.0001339438055529022,esen
u:eeQk,6.0,190214.0,0.7950483229672716,1.983932818018969e-05,esen
u:gaqD,7.0,105878.0,0.8789450676878878,4.669662857414623e-05,esen
u:h7rt,7.0,348352.0,0.7194559417276064,1.158626371112109e-05,esen
u:eQBU,2.0,3095.0,0.9021978004728071,0.0005830034251843666,enfr
u:illd,3.0,113170.0,0.6049987303793213,1.7795231761446956e-05,ende
u:jceA,63.0,28740.0,0.8597442010399342,0.001781915156072357,pten
u:jgIy,8.0,3647.0,0.9303586321742993,0.002319036098643927,enes
u:ixpP,49.0,692191.0,0.8880594360644155,7.348326796874851e-05,pten
u:cvqv,25.0,169199.0,0.9464766501124018,0.00011260641751066002,esen
u:LA0,47.0,986819.0,0.9662851126948802,5.121203604820271e-05,enfr
u:bXOU,27.0,881496.0,0.8548174540618009,3.1384403526156916e-05,enfr
u:hY7a,6.0,608067.0,0.37808448421941704,5.79028132605426e-06,enfr
u:ig1r,26.0,323163.0,0.9208531838532276,6.798713667118171e-05,enit
u:iAim,12.0,518536.0,0.8878700348048346,1.628859868419789e-05,enit
u:dk2Z,144.0,942900.0,0.9861697093294252,0.00014491425648712703,enes
u:i2v5,8.0,90841.0,0.7528231097639931,6.452419238075588e-05,esen
u:hYdB,17.0,401300.0,0.6723722085929917,2.2590923429730633e-05,enes
u:ipeO,53.0,1008223.0,0.8085420205256001,4.8595617459037253e-05,enit
u:hEaQ,19.0,832001.0,0.9475346206310769,2.5515380938748115e-05,esen
u:eSKw,3.0,994.0,0.9896780505227359,0.002921990110784576,pten
u:ieHZ,33.0,457166.0,0.7085405704311389,5.565288313921426e-05,esen
u:gfym,5.0,618851.0,0.5940527876433741,5.9951695647524845e-06,enes
u:hiAr,14.0,13642.0,0.9725420120758983,0.0009059181993574399,ende
u:i1yi,18.0,9840.0,0.8422904740902475,0.0011998859615007299,enes
u:dlpG,315.0,993685.0,0.9140308335126412,0.0003215294334623795,ende
u:e4yS,26.0,883938.0,0.9361707805167917,2.8284552302649543e-05,enes
u:ijIK,13.0,401547.0,0.6831779696270344,2.4209923524180305e-05,enes
u:gowK,17.0,110553.0,0.6970765088218273,0.00016031498194401178,ende
u:fAUJ,14.0,766522.0,0.9240727985808648,1.5593714935973722e-05,esen
u:gyjA,30.0,871883.0,0.7525295733703222,3.848968830493407e-05,enit
u:gtrP,10.0,928968.0,0.8578422945317624,8.165349776972967e-06,enfr
u:irsM,22.0,934550.0,0.8831068222048419,2.225770780909973e-05,enfr
u:eIAj,9.0,84125.0,0.8404118054119526,6.975269940099023e-05,ende
u:Vp9,16.0,516641.0,0.8805962469240486,2.8482014608950354e-05,enes
u:iJal,9.0,868094.0,0.9394680618354142,9.022357979083945e-06,enpt
u:i7w9,15.0,255600.0,0.7466594854479716,4.890660326451062e-05,enes
